date,temp_max,temp_min,precipitation,wind_speed,city
26/04/2019,29.4,16.7,0.0,18.3,Islamabad
27/04/2019,30.4,18.7,0.0,16.9,Islamabad
28/04/2019,31.8,17.4,0.0,11.3,Islamabad
29/04/2019,31.9,18.4,0.0,13.0,Islamabad
30/04/2019,29.8,18.5,0.1,21.4,Islamabad
01/05/2019,30.8,17.8,0.0,18.4,Islamabad
02/05/2019,30.2,18.7,0.1,18.8,Islamabad
03/05/2019,29.7,17.2,0.0,12.8,Islamabad
04/05/2019,31.5,17.6,0.0,15.6,Islamabad
05/05/2019,32.7,19.2,0.0,15.6,Islamabad
06/05/2019,34.0,17.6,0.0,11.2,Islamabad
07/05/2019,34.5,20.8,0.0,11.2,Islamabad
08/05/2019,35.7,20.6,0.0,18.0,Islamabad
09/05/2019,35.8,20.9,0.1,19.1,Islamabad
10/05/2019,34.6,21.8,0.1,18.0,Islamabad
11/05/2019,32.5,21.6,0.0,13.3,Islamabad
12/05/2019,32.6,20.5,0.0,7.4,Islamabad
13/05/2019,33.8,21.5,0.1,26.4,Islamabad
14/05/2019,31.2,20.9,0.2,18.9,Islamabad
15/05/2019,32.6,21.2,0.1,20.6,Islamabad
16/05/2019,28.8,20.3,0.1,13.3,Islamabad
17/05/2019,27.9,20.4,2.3,14.5,Islamabad
18/05/2019,30.5,19.0,1.5,14.2,Islamabad
19/05/2019,32.4,20.9,1.3,22.0,Islamabad
20/05/2019,32.8,19.3,0.0,16.4,Islamabad
21/05/2019,35.4,20.5,0.0,8.6,Islamabad
22/05/2019,36.2,21.7,0.0,10.1,Islamabad
23/05/2019,30.0,22.9,0.7,23.4,Islamabad
24/05/2019,25.7,19.0,10.3,18.8,Islamabad
25/05/2019,30.4,18.8,0.0,12.5,Islamabad
26/05/2019,33.1,20.3,0.0,15.3,Islamabad
27/05/2019,34.1,20.4,0.0,14.6,Islamabad
28/05/2019,36.1,21.8,0.0,13.5,Islamabad
29/05/2019,37.8,23.0,0.0,13.5,Islamabad
30/05/2019,39.4,22.2,0.0,13.7,Islamabad
31/05/2019,39.3,23.6,0.0,11.9,Islamabad
01/06/2019,38.5,25.0,0.0,17.1,Islamabad
02/06/2019,39.1,25.0,0.0,10.5,Islamabad
03/06/2019,38.9,25.7,0.0,24.2,Islamabad
04/06/2019,35.0,25.2,0.0,30.4,Islamabad
05/06/2019,34.5,23.4,0.2,18.5,Islamabad
06/06/2019,35.2,22.1,0.0,16.7,Islamabad
07/06/2019,36.6,24.3,0.0,8.2,Islamabad
08/06/2019,36.0,24.5,0.0,13.0,Islamabad
09/06/2019,39.2,24.1,0.0,13.9,Islamabad
10/06/2019,39.8,25.5,0.0,9.5,Islamabad
11/06/2019,37.4,27.7,0.0,29.3,Islamabad
12/06/2019,33.7,23.2,0.2,29.0,Islamabad
13/06/2019,37.1,22.5,0.0,9.0,Islamabad
14/06/2019,38.2,22.9,0.0,11.6,Islamabad
15/06/2019,38.2,24.7,0.0,14.3,Islamabad
16/06/2019,37.2,23.3,0.0,11.5,Islamabad
17/06/2019,36.4,24.4,0.0,23.8,Islamabad
18/06/2019,32.1,23.0,0.3,15.9,Islamabad
19/06/2019,35.3,23.6,0.0,20.0,Islamabad
20/06/2019,34.7,23.1,2.6,17.1,Islamabad
21/06/2019,33.5,24.4,0.3,10.9,Islamabad
22/06/2019,37.1,23.6,0.0,10.8,Islamabad
23/06/2019,36.3,24.6,0.0,14.7,Islamabad
24/06/2019,32.0,26.7,0.0,18.6,Islamabad
25/06/2019,36.4,24.5,0.0,16.0,Islamabad
26/06/2019,38.0,24.9,0.0,11.6,Islamabad
27/06/2019,37.6,24.6,0.6,11.4,Islamabad
28/06/2019,38.0,24.9,0.0,12.2,Islamabad
29/06/2019,39.6,25.2,0.0,18.7,Islamabad
30/06/2019,37.5,25.0,0.0,24.2,Islamabad
01/07/2019,38.0,26.5,0.0,24.8,Islamabad
02/07/2019,40.0,26.6,0.0,13.5,Islamabad
03/07/2019,39.7,27.4,0.0,11.8,Islamabad
04/07/2019,39.1,28.5,0.5,20.4,Islamabad
05/07/2019,35.8,25.5,6.2,17.0,Islamabad
06/07/2019,34.2,24.4,11.4,13.6,Islamabad
07/07/2019,34.8,24.3,3.7,14.3,Islamabad
08/07/2019,37.5,26.6,1.0,14.2,Islamabad
09/07/2019,35.2,25.5,2.6,18.8,Islamabad
10/07/2019,33.4,24.8,20.3,12.3,Islamabad
11/07/2019,31.5,24.9,11.0,16.1,Islamabad
12/07/2019,32.5,24.9,6.6,14.0,Islamabad
13/07/2019,31.2,24.4,9.4,13.7,Islamabad
14/07/2019,31.8,23.2,3.5,18.3,Islamabad
15/07/2019,30.8,23.6,8.5,12.7,Islamabad
16/07/2019,30.2,23.9,9.3,13.6,Islamabad
17/07/2019,32.4,23.4,0.0,9.0,Islamabad
18/07/2019,30.3,24.9,6.3,11.9,Islamabad
19/07/2019,31.8,23.8,3.0,15.0,Islamabad
20/07/2019,34.1,24.7,0.3,11.0,Islamabad
21/07/2019,32.9,26.4,4.2,10.2,Islamabad
22/07/2019,33.9,26.0,7.5,11.9,Islamabad
23/07/2019,34.3,26.7,1.6,11.9,Islamabad
24/07/2019,36.2,27.8,0.1,12.7,Islamabad
25/07/2019,30.0,24.9,20.5,22.4,Islamabad
26/07/2019,30.7,23.9,2.8,14.7,Islamabad
27/07/2019,30.7,23.5,16.9,18.1,Islamabad
28/07/2019,30.3,23.8,2.3,16.9,Islamabad
29/07/2019,33.6,25.0,0.4,8.7,Islamabad
30/07/2019,34.0,25.6,0.0,7.8,Islamabad
31/07/2019,30.9,25.4,4.4,16.8,Islamabad
01/08/2019,29.8,24.1,14.3,15.5,Islamabad
02/08/2019,30.8,24.0,1.8,12.6,Islamabad
03/08/2019,31.6,24.2,3.5,9.7,Islamabad
04/08/2019,33.2,24.9,2.0,8.7,Islamabad
05/08/2019,33.5,26.0,0.6,10.4,Islamabad
06/08/2019,32.8,26.5,8.4,13.8,Islamabad
07/08/2019,29.3,24.1,30.4,14.1,Islamabad
08/08/2019,33.7,24.9,0.0,6.5,Islamabad
09/08/2019,30.5,25.2,12.9,13.3,Islamabad
10/08/2019,30.0,24.5,7.3,11.0,Islamabad
11/08/2019,32.3,24.0,0.2,8.5,Islamabad
12/08/2019,31.6,25.0,9.4,8.2,Islamabad
13/08/2019,30.7,25.5,8.9,10.0,Islamabad
14/08/2019,28.7,24.0,26.0,13.4,Islamabad
15/08/2019,32.5,24.3,0.0,9.0,Islamabad
16/08/2019,31.2,24.2,4.6,13.6,Islamabad
17/08/2019,29.6,22.7,7.1,18.4,Islamabad
18/08/2019,31.3,23.0,0.0,11.6,Islamabad
19/08/2019,31.0,21.4,4.7,15.6,Islamabad
20/08/2019,31.2,23.2,0.7,14.7,Islamabad
21/08/2019,32.7,22.9,0.0,8.7,Islamabad
22/08/2019,32.9,23.7,0.0,9.3,Islamabad
23/08/2019,33.4,25.0,0.0,12.4,Islamabad
24/08/2019,34.2,23.8,0.0,9.2,Islamabad
25/08/2019,33.1,25.3,0.3,10.2,Islamabad
26/08/2019,30.8,23.9,7.8,15.9,Islamabad
27/08/2019,33.9,24.2,0.0,7.9,Islamabad
28/08/2019,34.6,26.6,0.0,6.9,Islamabad
29/08/2019,35.2,27.2,0.0,7.3,Islamabad
30/08/2019,33.2,26.9,0.3,13.6,Islamabad
31/08/2019,32.5,25.9,3.0,9.8,Islamabad
01/09/2019,34.4,25.5,1.4,14.5,Islamabad
02/09/2019,33.8,23.9,11.2,12.1,Islamabad
03/09/2019,35.1,24.9,0.0,9.6,Islamabad
04/09/2019,35.4,26.1,3.1,9.8,Islamabad
05/09/2019,35.0,25.6,0.5,14.1,Islamabad
06/09/2019,34.0,24.3,5.6,12.5,Islamabad
07/09/2019,33.1,23.3,5.2,16.0,Islamabad
08/09/2019,33.3,23.0,4.7,12.9,Islamabad
09/09/2019,34.6,24.4,0.0,15.5,Islamabad
10/09/2019,35.8,24.6,0.0,9.1,Islamabad
11/09/2019,35.7,26.0,0.1,11.8,Islamabad
12/09/2019,37.1,25.8,0.0,10.0,Islamabad
13/09/2019,34.3,23.0,2.5,18.4,Islamabad
14/09/2019,34.6,25.0,1.5,14.1,Islamabad
15/09/2019,33.5,25.6,1.6,11.4,Islamabad
16/09/2019,32.9,22.5,8.7,14.5,Islamabad
17/09/2019,32.9,23.9,0.0,10.2,Islamabad
18/09/2019,34.4,23.3,0.0,8.0,Islamabad
19/09/2019,29.7,23.7,2.8,20.7,Islamabad
20/09/2019,28.3,22.0,8.1,12.7,Islamabad
21/09/2019,31.3,21.6,0.2,5.1,Islamabad
22/09/2019,32.3,22.8,0.0,9.4,Islamabad
23/09/2019,31.3,23.2,0.2,14.0,Islamabad
24/09/2019,30.6,24.2,0.7,7.9,Islamabad
25/09/2019,30.8,24.1,1.4,8.8,Islamabad
26/09/2019,30.8,23.1,1.0,10.2,Islamabad
27/09/2019,29.9,21.7,5.9,12.4,Islamabad
28/09/2019,27.4,21.1,9.4,10.7,Islamabad
29/09/2019,26.7,20.5,11.5,10.9,Islamabad
30/09/2019,28.2,20.3,2.1,11.5,Islamabad
01/10/2019,26.6,19.3,13.7,12.4,Islamabad
02/10/2019,28.3,19.7,1.2,12.0,Islamabad
03/10/2019,26.0,18.8,7.3,26.0,Islamabad
04/10/2019,26.1,18.2,0.2,15.0,Islamabad
05/10/2019,26.7,18.0,0.0,21.3,Islamabad
06/10/2019,26.1,19.1,0.3,20.6,Islamabad
07/10/2019,27.3,18.6,0.0,12.8,Islamabad
08/10/2019,29.7,18.4,0.0,11.2,Islamabad
09/10/2019,28.2,19.3,0.6,14.6,Islamabad
10/10/2019,29.9,18.5,0.0,9.5,Islamabad
11/10/2019,30.2,18.5,0.0,7.8,Islamabad
12/10/2019,30.3,18.3,0.0,8.1,Islamabad
13/10/2019,30.5,19.3,0.0,12.4,Islamabad
14/10/2019,30.8,19.2,0.0,9.8,Islamabad
15/10/2019,30.6,20.0,0.0,9.5,Islamabad
16/10/2019,30.5,19.3,0.0,7.3,Islamabad
17/10/2019,26.9,19.6,0.9,14.2,Islamabad
18/10/2019,25.3,15.8,7.6,20.6,Islamabad
19/10/2019,26.4,16.1,0.5,14.3,Islamabad
20/10/2019,28.0,15.8,0.0,10.9,Islamabad
21/10/2019,28.7,15.6,0.0,12.1,Islamabad
22/10/2019,28.7,15.5,0.0,14.1,Islamabad
23/10/2019,27.7,17.1,0.1,8.3,Islamabad
24/10/2019,28.0,17.1,0.0,12.5,Islamabad
25/10/2019,28.3,16.2,0.0,8.7,Islamabad
26/10/2019,28.2,16.0,0.0,9.9,Islamabad
27/10/2019,27.6,15.9,0.0,17.6,Islamabad
28/10/2019,28.7,16.0,0.0,11.5,Islamabad
29/10/2019,28.4,17.1,0.0,10.8,Islamabad
30/10/2019,28.1,17.4,1.0,9.0,Islamabad
31/10/2019,28.4,16.9,0.0,11.2,Islamabad
01/11/2019,23.8,17.1,0.2,26.0,Islamabad
02/11/2019,25.9,16.4,0.0,22.4,Islamabad
03/11/2019,25.7,15.8,0.0,10.5,Islamabad
04/11/2019,26.4,14.7,0.0,10.3,Islamabad
05/11/2019,26.8,15.0,2.8,16.8,Islamabad
06/11/2019,18.7,13.9,47.5,15.5,Islamabad
07/11/2019,16.1,12.1,5.2,14.5,Islamabad
08/11/2019,21.1,11.7,1.2,14.3,Islamabad
09/11/2019,23.0,12.7,0.0,15.9,Islamabad
10/11/2019,23.0,13.8,0.0,7.9,Islamabad
11/11/2019,22.9,12.5,0.0,8.1,Islamabad
12/11/2019,22.6,13.2,0.2,8.0,Islamabad
13/11/2019,22.0,14.8,0.0,10.9,Islamabad
14/11/2019,22.6,14.5,1.3,12.7,Islamabad
15/11/2019,16.7,14.4,26.3,9.9,Islamabad
16/11/2019,18.5,13.1,9.1,11.9,Islamabad
17/11/2019,21.5,12.5,0.0,18.6,Islamabad
18/11/2019,22.4,11.7,0.0,16.3,Islamabad
19/11/2019,21.4,11.7,0.0,8.4,Islamabad
20/11/2019,19.6,11.4,0.0,6.9,Islamabad
21/11/2019,17.0,14.0,0.7,15.6,Islamabad
22/11/2019,17.0,13.2,2.1,16.6,Islamabad
23/11/2019,19.8,11.7,1.1,14.0,Islamabad
24/11/2019,20.3,11.6,0.0,9.4,Islamabad
25/11/2019,19.9,11.9,0.0,8.8,Islamabad
26/11/2019,19.0,10.3,0.0,9.7,Islamabad
27/11/2019,17.6,10.0,1.0,10.8,Islamabad
28/11/2019,17.4,9.0,0.2,9.7,Islamabad
29/11/2019,18.0,8.5,0.0,8.9,Islamabad
30/11/2019,19.6,8.3,0.0,13.5,Islamabad
01/12/2019,19.4,8.6,0.0,11.0,Islamabad
02/12/2019,19.2,8.1,0.0,13.3,Islamabad
03/12/2019,19.9,7.5,0.0,11.8,Islamabad
04/12/2019,20.1,9.6,0.0,11.2,Islamabad
05/12/2019,18.9,8.5,0.0,11.7,Islamabad
06/12/2019,20.2,7.0,0.0,8.4,Islamabad
07/12/2019,20.7,9.3,0.0,8.4,Islamabad
08/12/2019,19.6,7.3,0.0,7.3,Islamabad
09/12/2019,18.1,9.1,0.0,7.3,Islamabad
10/12/2019,18.4,8.4,0.1,8.9,Islamabad
11/12/2019,16.7,8.9,1.6,9.2,Islamabad
12/12/2019,16.0,7.7,8.4,15.1,Islamabad
13/12/2019,14.4,7.7,3.3,12.3,Islamabad
14/12/2019,12.9,7.4,0.8,15.6,Islamabad
15/12/2019,15.2,6.4,0.0,10.2,Islamabad
16/12/2019,16.8,5.8,0.0,14.8,Islamabad
17/12/2019,17.1,5.8,0.0,12.0,Islamabad
18/12/2019,16.7,6.0,0.0,9.7,Islamabad
19/12/2019,14.9,5.1,0.0,9.2,Islamabad
20/12/2019,15.3,4.5,0.0,8.7,Islamabad
21/12/2019,16.5,7.1,0.0,13.5,Islamabad
22/12/2019,16.9,5.7,0.0,10.5,Islamabad
23/12/2019,17.4,6.0,0.0,11.7,Islamabad
24/12/2019,14.8,4.1,0.0,9.4,Islamabad
25/12/2019,15.9,4.6,0.0,10.3,Islamabad
26/12/2019,15.8,4.3,0.0,8.2,Islamabad
27/12/2019,14.0,4.2,0.0,11.6,Islamabad
28/12/2019,14.4,2.0,0.0,7.2,Islamabad
29/12/2019,11.9,3.5,0.0,5.4,Islamabad
30/12/2019,13.1,4.3,0.0,11.2,Islamabad
31/12/2019,13.5,2.9,0.0,9.2,Islamabad
01/01/2020,15.2,3.0,0.0,11.1,Islamabad
02/01/2020,15.0,7.6,0.0,11.6,Islamabad
03/01/2020,14.6,7.0,1.7,10.6,Islamabad
04/01/2020,12.1,5.5,1.0,10.7,Islamabad
05/01/2020,12.9,3.8,0.2,18.3,Islamabad
06/01/2020,9.3,7.2,9.6,10.8,Islamabad
07/01/2020,11.7,6.0,7.1,8.4,Islamabad
08/01/2020,11.9,3.5,1.1,8.5,Islamabad
09/01/2020,14.0,2.8,0.0,15.0,Islamabad
10/01/2020,14.3,3.5,0.0,15.6,Islamabad
11/01/2020,12.8,3.7,0.0,8.3,Islamabad
12/01/2020,12.9,7.6,3.2,19.1,Islamabad
13/01/2020,9.5,6.8,34.2,19.7,Islamabad
14/01/2020,13.5,4.8,2.5,18.5,Islamabad
15/01/2020,14.8,5.8,0.1,8.0,Islamabad
16/01/2020,16.3,6.2,0.0,12.2,Islamabad
17/01/2020,14.8,5.5,2.7,9.4,Islamabad
18/01/2020,14.2,5.3,1.0,10.7,Islamabad
19/01/2020,15.6,4.1,0.0,12.6,Islamabad
20/01/2020,15.4,6.9,0.0,11.5,Islamabad
21/01/2020,9.6,5.9,10.2,12.2,Islamabad
22/01/2020,14.0,3.7,0.0,15.4,Islamabad
23/01/2020,15.3,6.4,0.0,18.1,Islamabad
24/01/2020,16.5,4.9,0.0,15.8,Islamabad
25/01/2020,13.3,7.1,1.6,9.8,Islamabad
26/01/2020,16.7,6.2,0.0,8.9,Islamabad
27/01/2020,16.2,6.4,0.5,12.3,Islamabad
28/01/2020,11.9,8.6,32.3,18.0,Islamabad
29/01/2020,12.0,7.4,29.4,21.2,Islamabad
30/01/2020,15.3,5.2,0.0,9.7,Islamabad
31/01/2020,14.9,4.5,0.7,8.5,Islamabad
01/02/2020,15.2,4.4,0.0,9.4,Islamabad
02/02/2020,16.5,6.7,0.0,15.4,Islamabad
03/02/2020,16.8,4.8,0.0,9.7,Islamabad
04/02/2020,12.0,6.3,2.2,8.9,Islamabad
05/02/2020,15.3,5.8,0.0,17.6,Islamabad
06/02/2020,15.2,5.2,0.0,7.7,Islamabad
07/02/2020,16.1,4.2,0.0,10.9,Islamabad
08/02/2020,17.1,5.5,0.0,9.4,Islamabad
09/02/2020,18.4,5.6,0.0,6.9,Islamabad
10/02/2020,18.6,5.9,0.0,11.3,Islamabad
11/02/2020,18.0,8.9,0.7,14.8,Islamabad
12/02/2020,17.6,10.0,0.4,13.5,Islamabad
13/02/2020,18.3,10.2,4.5,9.3,Islamabad
14/02/2020,20.2,10.0,0.0,26.5,Islamabad
15/02/2020,22.2,8.7,0.0,14.0,Islamabad
16/02/2020,21.2,10.4,0.0,16.6,Islamabad
17/02/2020,21.9,10.3,0.0,19.9,Islamabad
18/02/2020,23.2,10.1,0.0,10.6,Islamabad
19/02/2020,20.5,10.3,1.3,27.0,Islamabad
20/02/2020,16.9,10.7,8.9,22.4,Islamabad
21/02/2020,20.7,9.9,0.0,10.8,Islamabad
22/02/2020,21.1,8.8,0.0,10.3,Islamabad
23/02/2020,22.0,10.2,0.0,11.3,Islamabad
24/02/2020,22.5,10.3,0.0,10.6,Islamabad
25/02/2020,22.8,10.4,0.0,11.3,Islamabad
26/02/2020,22.9,11.3,0.0,18.4,Islamabad
27/02/2020,24.0,12.7,0.8,9.9,Islamabad
28/02/2020,17.5,12.4,21.8,16.6,Islamabad
29/02/2020,15.6,11.3,13.5,15.3,Islamabad
01/03/2020,21.3,9.8,0.0,11.8,Islamabad
02/03/2020,22.4,10.9,0.0,9.3,Islamabad
03/03/2020,22.8,11.2,0.0,12.9,Islamabad
04/03/2020,20.7,11.8,10.1,14.5,Islamabad
05/03/2020,17.7,11.3,15.1,17.6,Islamabad
06/03/2020,16.7,10.8,14.7,16.7,Islamabad
07/03/2020,14.5,10.1,11.8,22.8,Islamabad
08/03/2020,14.8,9.8,22.4,16.2,Islamabad
09/03/2020,18.3,10.0,0.0,21.4,Islamabad
10/03/2020,20.6,8.1,0.0,8.7,Islamabad
11/03/2020,20.8,9.8,12.4,19.3,Islamabad
12/03/2020,16.5,10.7,23.6,29.1,Islamabad
13/03/2020,18.7,9.7,1.3,17.8,Islamabad
14/03/2020,18.6,9.0,0.0,10.0,Islamabad
15/03/2020,20.5,9.9,0.0,8.3,Islamabad
16/03/2020,22.1,10.1,0.0,9.9,Islamabad
17/03/2020,23.5,11.6,0.0,12.1,Islamabad
18/03/2020,23.7,12.4,0.0,12.7,Islamabad
19/03/2020,24.2,13.0,0.0,7.9,Islamabad
20/03/2020,24.2,12.6,1.9,15.5,Islamabad
21/03/2020,19.1,13.4,9.8,11.6,Islamabad
22/03/2020,23.2,11.4,0.0,11.1,Islamabad
23/03/2020,24.7,13.2,0.0,15.3,Islamabad
24/03/2020,19.5,13.8,46.0,19.5,Islamabad
25/03/2020,22.7,12.8,0.9,13.5,Islamabad
26/03/2020,22.4,13.0,0.0,16.3,Islamabad
27/03/2020,16.3,12.9,44.0,12.0,Islamabad
28/03/2020,17.6,12.3,12.2,15.3,Islamabad
29/03/2020,22.5,11.2,0.0,13.0,Islamabad
30/03/2020,21.8,13.8,0.0,20.0,Islamabad
31/03/2020,20.7,14.2,21.8,12.9,Islamabad
01/04/2020,22.1,12.3,4.8,11.8,Islamabad
02/04/2020,21.2,10.7,0.5,9.6,Islamabad
03/04/2020,23.7,11.6,0.0,18.8,Islamabad
04/04/2020,25.4,12.8,0.0,12.1,Islamabad
05/04/2020,23.9,14.2,2.4,19.3,Islamabad
06/04/2020,24.7,13.6,0.1,9.4,Islamabad
07/04/2020,20.4,14.6,3.2,25.5,Islamabad
08/04/2020,25.4,11.7,0.0,8.4,Islamabad
09/04/2020,25.9,14.4,0.1,12.6,Islamabad
10/04/2020,26.2,14.3,0.0,16.3,Islamabad
11/04/2020,28.3,15.4,0.0,9.4,Islamabad
12/04/2020,29.1,18.8,0.0,14.4,Islamabad
13/04/2020,29.1,18.4,0.0,10.6,Islamabad
14/04/2020,29.8,18.5,1.5,33.7,Islamabad
15/04/2020,27.4,17.9,23.4,22.9,Islamabad
16/04/2020,27.0,15.7,0.0,8.2,Islamabad
17/04/2020,20.6,16.4,16.0,15.1,Islamabad
18/04/2020,19.0,14.0,16.1,15.9,Islamabad
19/04/2020,24.0,14.0,1.3,10.9,Islamabad
20/04/2020,26.0,14.6,1.1,11.5,Islamabad
21/04/2020,24.1,14.4,2.9,12.9,Islamabad
22/04/2020,27.1,14.7,0.0,13.3,Islamabad
23/04/2020,28.7,16.8,0.0,13.1,Islamabad
24/04/2020,29.9,17.4,0.0,8.5,Islamabad
25/04/2020,28.7,18.8,1.1,7.8,Islamabad
26/04/2020,27.2,18.8,0.7,14.4,Islamabad
27/04/2020,25.0,18.5,3.0,18.6,Islamabad
28/04/2020,25.6,17.4,0.0,15.6,Islamabad
29/04/2020,29.5,19.6,0.0,15.3,Islamabad
30/04/2020,31.0,19.4,0.0,11.5,Islamabad
01/05/2020,32.2,19.2,0.0,11.4,Islamabad
02/05/2020,30.6,19.5,12.2,22.8,Islamabad
03/05/2020,25.6,16.8,9.6,12.7,Islamabad
04/05/2020,28.5,17.1,0.0,10.2,Islamabad
05/05/2020,28.1,17.4,0.3,10.2,Islamabad
06/05/2020,27.2,17.5,0.3,12.2,Islamabad
07/05/2020,29.5,17.0,0.0,10.4,Islamabad
08/05/2020,31.9,19.7,0.0,16.3,Islamabad
09/05/2020,32.5,21.6,0.2,20.5,Islamabad
10/05/2020,31.4,21.2,0.0,13.5,Islamabad
11/05/2020,30.8,20.2,2.6,19.0,Islamabad
12/05/2020,31.0,18.1,0.0,15.8,Islamabad
13/05/2020,30.1,20.4,0.9,15.0,Islamabad
14/05/2020,27.8,18.4,14.8,22.8,Islamabad
15/05/2020,28.6,17.6,2.4,16.1,Islamabad
16/05/2020,29.9,19.3,0.0,16.4,Islamabad
17/05/2020,31.3,19.9,0.0,23.5,Islamabad
18/05/2020,30.2,20.6,0.0,21.8,Islamabad
19/05/2020,28.4,19.0,0.3,13.3,Islamabad
20/05/2020,31.8,19.3,0.0,15.9,Islamabad
21/05/2020,34.4,21.9,0.0,15.8,Islamabad
22/05/2020,34.5,22.0,0.0,10.2,Islamabad
23/05/2020,34.8,22.7,0.0,20.9,Islamabad
24/05/2020,34.2,22.4,0.0,14.0,Islamabad
25/05/2020,36.2,22.3,0.0,13.8,Islamabad
26/05/2020,37.7,25.2,0.0,14.8,Islamabad
27/05/2020,36.5,24.5,0.0,9.7,Islamabad
28/05/2020,34.7,24.8,0.2,19.8,Islamabad
29/05/2020,30.3,23.3,2.5,20.9,Islamabad
30/05/2020,27.0,20.0,7.7,19.9,Islamabad
31/05/2020,26.7,19.4,2.0,14.8,Islamabad
01/06/2020,28.4,19.0,0.2,9.4,Islamabad
02/06/2020,27.0,20.4,5.7,8.3,Islamabad
03/06/2020,30.2,19.0,0.6,8.8,Islamabad
04/06/2020,31.7,20.6,0.0,7.2,Islamabad
05/06/2020,30.7,21.7,0.4,11.0,Islamabad
06/06/2020,29.1,22.2,1.0,19.1,Islamabad
07/06/2020,31.0,20.8,0.2,10.2,Islamabad
08/06/2020,33.3,23.0,0.8,14.8,Islamabad
09/06/2020,33.3,23.1,2.0,10.4,Islamabad
10/06/2020,34.0,24.7,0.6,15.7,Islamabad
11/06/2020,32.5,24.6,1.1,10.4,Islamabad
12/06/2020,34.5,24.2,0.1,18.2,Islamabad
13/06/2020,33.6,22.2,0.6,28.3,Islamabad
14/06/2020,35.4,22.9,0.0,13.1,Islamabad
15/06/2020,37.0,22.9,0.0,7.8,Islamabad
16/06/2020,37.0,23.9,0.0,8.4,Islamabad
17/06/2020,37.8,23.0,0.0,11.8,Islamabad
18/06/2020,37.4,24.3,0.0,19.3,Islamabad
19/06/2020,37.3,25.5,0.0,18.3,Islamabad
20/06/2020,36.3,25.8,0.0,16.6,Islamabad
21/06/2020,37.6,26.4,0.0,11.6,Islamabad
22/06/2020,36.5,26.1,0.0,14.5,Islamabad
23/06/2020,35.9,27.8,0.1,15.3,Islamabad
24/06/2020,31.1,23.9,31.6,15.3,Islamabad
25/06/2020,32.1,23.8,11.1,11.4,Islamabad
26/06/2020,32.9,24.5,0.3,7.4,Islamabad
27/06/2020,34.7,26.1,0.0,13.4,Islamabad
28/06/2020,33.5,25.5,3.4,16.6,Islamabad
29/06/2020,34.9,24.8,0.1,16.1,Islamabad
30/06/2020,35.4,24.9,0.0,7.8,Islamabad
01/07/2020,35.3,25.8,0.1,7.1,Islamabad
02/07/2020,36.6,25.8,0.0,8.8,Islamabad
03/07/2020,38.0,25.9,0.0,9.7,Islamabad
04/07/2020,34.7,25.4,8.6,16.2,Islamabad
05/07/2020,30.9,22.1,11.9,13.8,Islamabad
06/07/2020,33.2,24.2,0.0,9.4,Islamabad
07/07/2020,34.6,24.6,0.0,8.7,Islamabad
08/07/2020,33.7,23.9,1.5,15.5,Islamabad
09/07/2020,34.1,26.0,0.1,12.2,Islamabad
10/07/2020,35.2,26.7,1.3,13.2,Islamabad
11/07/2020,35.9,27.0,0.0,13.8,Islamabad
12/07/2020,33.8,24.1,11.7,11.2,Islamabad
13/07/2020,34.3,25.1,0.1,13.8,Islamabad
14/07/2020,35.6,25.4,0.8,10.4,Islamabad
15/07/2020,34.1,26.5,1.2,12.6,Islamabad
16/07/2020,32.2,25.4,17.7,10.9,Islamabad
17/07/2020,33.9,25.2,0.0,8.9,Islamabad
18/07/2020,35.4,26.0,0.0,9.9,Islamabad
19/07/2020,35.2,26.7,2.5,9.2,Islamabad
20/07/2020,32.9,25.9,3.4,13.0,Islamabad
21/07/2020,25.7,22.1,24.2,17.1,Islamabad
22/07/2020,31.6,21.1,2.9,9.2,Islamabad
23/07/2020,33.9,23.3,0.0,11.6,Islamabad
24/07/2020,33.3,25.7,3.4,14.4,Islamabad
25/07/2020,33.3,24.1,5.0,14.4,Islamabad
26/07/2020,31.2,24.4,11.8,10.4,Islamabad
27/07/2020,33.7,25.0,3.4,10.4,Islamabad
28/07/2020,34.4,25.2,3.7,11.4,Islamabad
29/07/2020,33.9,26.2,4.9,13.9,Islamabad
30/07/2020,30.8,22.9,15.1,13.9,Islamabad
31/07/2020,31.7,24.3,14.8,10.9,Islamabad
01/08/2020,31.3,23.1,17.1,9.2,Islamabad
02/08/2020,33.7,25.3,0.7,9.6,Islamabad
03/08/2020,32.9,26.3,2.7,11.2,Islamabad
04/08/2020,33.4,25.7,2.4,7.7,Islamabad
05/08/2020,35.5,26.3,0.0,11.9,Islamabad
06/08/2020,35.7,26.8,0.0,10.6,Islamabad
07/08/2020,33.4,28.1,2.7,13.0,Islamabad
08/08/2020,33.9,26.4,1.1,12.2,Islamabad
09/08/2020,32.9,25.9,18.0,11.2,Islamabad
10/08/2020,32.9,25.3,14.0,8.4,Islamabad
11/08/2020,32.7,24.6,3.4,11.7,Islamabad
12/08/2020,35.3,26.3,2.7,10.3,Islamabad
13/08/2020,32.6,25.7,14.8,14.0,Islamabad
14/08/2020,30.3,25.2,11.9,16.3,Islamabad
15/08/2020,31.3,25.1,1.1,10.2,Islamabad
16/08/2020,33.6,25.9,0.8,10.8,Islamabad
17/08/2020,34.1,26.1,0.9,16.3,Islamabad
18/08/2020,31.9,25.5,9.5,12.3,Islamabad
